Date,Open,High,Low,Close,Adj Close,Volume
2007-04-13,207.949997,207.949997,205.610001,206.500000,169.802673,4320400
2007-04-16,208.240005,215.229996,208.119995,214.520004,176.397354,10003000
2007-04-17,215.149994,216.869995,213.539993,214.899994,176.709869,6064400
2007-04-18,214.100006,218.539993,213.970001,216.750000,178.231110,6077200
2007-04-19,215.339996,221.710007,214.800003,219.289993,180.319702,8880000
2007-04-20,221.229996,222.190002,218.369995,220.000000,181.192734,7393900
2007-04-23,221.000000,223.979996,220.479996,222.419998,183.185791,5816300
2007-04-24,222.750000,223.240005,218.710007,220.720001,181.785690,6724800
2007-04-25,221.899994,226.050003,220.100006,225.600006,185.804871,7627000
2007-04-26,225.899994,226.610001,224.169998,224.809998,185.154297,4730800
2007-04-27,224.050003,225.710007,222.990005,224.279999,184.717773,3597400
2007-04-30,224.360001,224.979996,218.479996,218.610001,180.047867,5484500
2007-05-01,219.080002,219.910004,215.350006,218.580002,180.023163,6295500
2007-05-02,218.000000,221.919998,217.449997,219.490005,180.772644,4859500
2007-05-03,220.389999,221.929993,218.550003,221.559998,182.477539,4414600
2007-05-04,222.600006,227.339996,221.429993,227.339996,187.237946,5632300
2007-05-07,227.000000,229.899994,225.600006,227.220001,187.139114,4637000
2007-05-08,225.919998,225.990005,222.960007,224.949997,185.269501,4879700
2007-05-09,224.949997,227.679993,223.350006,226.570007,186.603729,5195100
2007-05-10,225.500000,226.979996,222.949997,223.100006,183.745895,4963100
2007-05-11,223.910004,227.550003,223.600006,227.500000,187.369720,4956100
2007-05-14,228.029999,229.000000,225.350006,226.179993,186.282578,4761900
2007-05-15,226.190002,228.330002,224.259995,224.380005,184.800079,5771800
2007-05-16,225.589996,227.960007,224.520004,227.110001,187.048523,5161400
2007-05-17,226.750000,227.929993,225.250000,227.380005,187.270874,4185200
2007-05-18,228.550003,231.220001,227.949997,230.339996,189.708740,6726900
2007-05-21,230.649994,231.690002,228.559998,229.229996,188.794571,7778600
2007-05-22,229.789993,231.660004,228.750000,230.710007,190.013474,3568400
2007-05-23,231.699997,232.410004,228.429993,228.539993,188.226257,4276600
2007-05-24,229.369995,230.750000,225.050003,225.679993,185.870789,6211000
2007-05-25,226.809998,226.949997,224.190002,225.529999,185.747253,4068800
2007-05-29,226.250000,228.899994,226.029999,228.440002,188.143845,3734700
2007-05-30,226.250000,232.000000,225.600006,232.000000,191.075912,5393000
2007-05-31,232.210007,233.970001,230.089996,230.820007,190.104126,4578100
2007-06-01,232.080002,232.889999,229.589996,230.710007,190.013474,4093200
2007-06-04,230.000000,230.649994,227.940002,229.710007,189.189911,3411600
2007-06-05,229.360001,230.330002,228.250000,229.360001,188.901688,3676600
2007-06-06,227.770004,227.940002,224.850006,227.350006,187.246185,4411400
2007-06-07,226.289993,227.419998,219.339996,220.050003,181.233887,8363600
2007-06-08,220.100006,225.070007,218.750000,225.059998,185.360168,5903000
2007-06-11,225.600006,227.570007,224.130005,227.160004,187.089737,4285600
2007-06-12,226.899994,231.119995,225.580002,227.850006,187.657959,7474500
2007-06-13,229.000000,233.639999,228.000000,233.639999,192.426651,7359000
2007-06-14,227.710007,229.300003,225.009995,225.750000,185.928436,14381600
2007-06-15,227.330002,228.470001,226.000000,226.190002,186.290787,7430400
2007-06-18,226.550003,227.539993,224.800003,226.970001,186.933228,4370200
2007-06-19,226.160004,229.570007,225.490005,229.470001,188.992203,4580200
2007-06-20,229.750000,230.330002,225.720001,225.889999,186.043701,5831400
2007-06-21,225.979996,226.899994,222.199997,226.899994,186.875565,8340800
2007-06-22,226.500000,226.789993,220.270004,222.399994,183.169327,9778800
2007-06-25,221.110001,223.169998,215.050003,216.740005,178.507767,11566700
2007-06-26,217.699997,219.360001,214.169998,214.169998,176.391068,9711500
2007-06-27,214.000000,219.800003,212.559998,219.330002,180.640900,9018600
2007-06-28,219.750000,221.470001,217.669998,218.960007,180.336197,5980200
2007-06-29,219.550003,220.440002,213.690002,216.750000,178.516022,7853800
2007-07-02,217.500000,219.649994,216.000000,219.179993,180.517303,5019900
2007-07-03,220.339996,224.899994,219.990005,224.550003,184.940063,4676800
